declared_income,No_of_companies_worked,current_employer_tenure_months,earliest_start_year,total_experience,average_employement_tenure_months,total_assets,total_liabilities,net_worth,num_assets,num_liabilities,asset_to_liability_ratio,property_asset_value,investment_asset_value,family_size,dependents,Age,Gender,marital_status,Disability,Housing_type,Social_support
7692.8638710878,1,7,2017,7,7.0,59041.90333856432,9499.32773044921,49542.57560811511,3,0,6.215377026030064,41015.153745029886,6204.9815744958805,6,1,29,Male,Single,No,Living with Family,1
4853.902128387717,5,4,1980,44,8.8,125059.43387257567,45857.23619274308,79202.19767983258,5,0,2.727147212861606,68499.96671567799,14096.92439746477,5,3,68,Female,Married,No,Renting,1
4799.731313622652,2,1,2010,15,7.5,75871.81357254529,16214.96858569795,59656.84498684734,3,0,4.679121835577672,42514.509592306276,10941.912375193951,7,2,40,Male,Single,No,Owned,1
9077.262884930899,3,2,2013,12,4.0,56075.9935787379,18746.83878159124,37329.154797146664,5,0,2.9912239728546997,21284.01801634797,11354.713194188185,5,1,32,Female,Single,No,Owned,1
4968.36443410749,4,2,2003,21,5.2,124092.43577480505,41534.62714504917,82557.80862975589,1,1,2.987686282615314,49156.106704995545,25957.71923250411,7,0,45,Female,Single,No,Owned,1
3128.442893557128,1,11,2005,19,19.0,113401.13736665613,31558.621196114134,81842.51617054199,1,2,3.593348919204981,63928.77092779859,12117.163795114026,1,0,51,Female,Married,No,Owned,1
5422.878182189468,1,0,2025,0,0.0,64100.798656185136,27848.428276714934,36252.3703794702,4,2,2.3017743773275026,42555.9263450747,8594.215233609459,1,0,19,Male,Married,No,Renting,1
5010.894762249493,4,4,1997,27,6.8,88790.60091824346,18289.693939443943,70500.90697879952,5,1,4.854679428328528,61527.9993442815,17752.893495352248,1,0,49,Female,Single,No,Owned,1
5730.64376260079,5,1,2007,18,3.6,124680.266693085,34842.27913735209,89837.9875557329,5,3,3.5784187998030124,47280.30050370503,27278.561673124554,6,5,40,Male,Married,No,Renting,1
4909.603310008346,4,2,2014,11,2.8,109377.05622110837,34462.17849352769,74914.8777275807,2,3,3.1738288466485187,38680.96067172554,14184.053762086965,5,4,39,Female,Divorced,No,Renting,0
8713.316924307146,2,10,1986,39,19.5,105443.3406344264,38534.257057559626,66909.08357686677,2,2,2.736353278510675,34011.861221773994,18955.36823525064,5,2,68,Male,Married,No,Renting,1
5985.103758253904,4,1,2009,15,3.8,251576.4883233129,104049.20287014147,147527.2854531714,4,3,2.4178607945444113,162850.19235724612,70662.87631903017,5,1,42,Male,Single,Yes,Owned,1
3487.553058411273,1,4,2014,10,10.0,109797.53500906468,28319.30008637008,81478.2349226946,1,2,3.877127424554875,45882.845988885114,32915.08938890283,3,0,39,Female,Married,No,Other,1
5316.820203035782,4,1,2011,13,3.2,58410.81006212603,20935.53114334989,37475.27891877614,2,2,2.7900323933591746,17565.579965103007,17373.88020855802,5,0,39,Male,Single,No,Owned,1
4080.555263749442,3,6,1996,28,9.3,53360.648905481234,8550.744165751788,44809.90473972945,3,1,6.240468416679581,20785.425995145924,14745.4096890141,3,0,66,Male,Single,No,Owned,1
5048.429236245569,2,18,1983,42,21.0,52830.43707132772,24991.926421293865,27838.51065003385,1,3,2.1139001524234087,23043.39154487318,9453.056695333627,1,0,69,Female,Other,No,Owned,1
3894.338934149766,4,5,1998,26,6.5,117866.40021925945,29846.54505597788,88019.85516328157,3,1,3.9490802033601646,82081.50905203671,27971.448079914193,1,0,59,Female,Single,No,Owned,1
8200.677784809035,1,2,2021,4,4.0,62185.28141216011,24364.726109937623,37820.55530222249,5,2,2.5522667946920463,31678.216961637412,11399.709124991832,6,3,23,Female,Married,No,Renting,0
4032.9230772326673,2,1,2018,7,3.5,53949.9442518237,5833.954518608476,48115.98973321522,1,2,9.247577107387515,20602.705699677696,12392.593813775711,7,2,32,Female,Married,No,Renting,1
6291.346527991205,1,12,1999,26,26.0,194024.9508397142,35327.06520999006,158697.88562972413,4,2,5.49224651655599,84192.73040121899,31410.019077584475,1,0,60,Female,Married,Yes,Renting,1
4724.780867185059,5,2,2003,21,4.2,90458.67884961268,26670.205265048782,63788.4735845639,5,0,3.3917503802701696,39089.28246699015,20013.118880410962,7,1,54,Male,Married,No,Renting,0
3442.3802411408146,3,6,2007,18,6.0,173590.34397923938,78341.4935876335,95248.85039160588,5,0,2.2158161151862603,53446.78283928777,35542.917913655634,7,3,50,Male,Single,No,Renting,1
5326.473954349261,5,1,2022,3,0.6,149121.6059661864,46362.21448245361,102759.3914837328,3,0,3.2164470060554042,52799.96744483898,15642.267907127345,6,0,25,Male,Single,No,Renting,1
5841.03775562856,3,7,2000,24,8.0,35187.50607101974,16606.679903493146,18580.826167526597,5,1,2.1188766373234063,20341.143679849196,9083.323252289838,2,0,61,Female,Married,No,Renting,1
6147.939799131771,4,4,1994,31,7.8,80480.5855586276,23622.56156723486,56858.023991392736,2,2,3.40693727602583,28015.323592874433,8239.56745705645,2,1,61,Female,Single,No,Other,1
1086.671268188586,2,1,2022,2,1.0,118754.32060285326,35172.61176954965,83581.70883330361,1,3,3.37632932637842,46586.57308411616,18838.139010881354,4,0,22,Male,Single,No,Renting,1
3397.7314294963635,4,1,1999,25,6.2,28144.94744248015,4162.601571749317,23982.34587073083,2,1,6.761383946398777,12392.077364626743,2847.841246417757,6,0,56,Male,Single,No,Renting,1
6446.332078532827,3,1,2023,1,0.3,121485.49365453747,51152.9853877455,70332.50826679196,3,1,2.3749443504355314,73267.16961322312,21289.152246994112,4,1,21,Female,Single,No,Renting,1
3654.589556086812,3,1,2021,4,1.3,69841.74040252698,13883.57173062373,55958.16867190325,3,1,5.030531174371603,37222.88092015324,7866.4222825979605,4,3,23,Male,Single,No,Owned,1
5674.416075465167,3,1,1987,37,12.3,22539.70945448825,10364.772598281177,12174.936856207072,1,3,2.174645824668269,12973.856626662111,6372.025300621791,2,1,62,Female,Single,No,Renting,1
3322.962957156822,1,6,2003,21,21.0,76504.56679792095,35523.34164196452,40981.22515595643,5,2,2.153642176150016,40302.98296951711,14010.729560452173,6,1,49,Female,Married,No,Renting,1
6417.40165323766,2,6,1992,32,16.0,47226.320188038146,22542.25817079689,24684.062017241256,4,0,2.0950128345712513,27081.31795706965,9062.690936563278,2,1,69,Female,Married,No,Owned,1
6546.904393993362,4,2,2009,15,3.8,37190.54782314498,11458.117535933128,25732.430287211853,3,2,3.245781665837682,11199.444847647772,6321.279169569598,4,1,47,Male,Married,No,Renting,1
6497.8648592585505,4,6,1985,40,10.0,89599.33733743704,33226.7955065084,56372.54183092864,1,2,2.6965988134452052,60242.94394696306,20204.76085207207,6,1,64,Female,Single,No,Renting,1
6718.835218530396,5,2,2007,17,3.4,21224.19565631193,8731.768909621042,12492.42674669089,4,1,2.430686826002254,7308.935769825654,5452.105833931973,4,2,52,Female,Single,No,Renting,1
7585.850217349299,3,7,2001,24,8.0,57602.53887294073,8778.963752788854,48823.57512015187,5,1,6.561428033535492,26641.153399124894,13227.233479663808,5,2,57,Female,Single,No,Renting,1
3548.888802586538,3,10,1993,31,10.3,483080.5952124536,164432.36330388437,318648.2319085692,3,1,2.93786810276321,293913.64849554596,120596.92754054796,7,1,69,Female,Married,No,Renting,0
3906.9921032729562,3,2,2016,9,3.0,119601.11078483469,13600.937915869352,106000.17286896534,1,0,8.793592877538693,56701.964164093704,33631.202377986185,6,4,33,Female,Married,No,Renting,1
6406.315355455692,4,1,2018,6,1.5,45660.42012462802,13653.672575380773,32006.747549247248,1,0,3.3441859596779326,30991.417517793838,12452.021499119366,6,1,30,Female,Single,Yes,Living with Family,1
7085.329657756221,5,1,1986,39,7.8,265194.2516434844,42944.78079424705,222249.47084923735,1,0,6.175238218447496,129159.03600260301,62270.71055274471,7,0,67,Male,Divorced,No,Owned,0
4208.485569642112,1,19,2002,22,22.0,35758.76348028592,6192.315405868607,29566.448074417312,3,2,5.7746999525244584,23242.32954989692,5110.913977906561,4,1,59,Female,Single,No,Owned,1
4094.170902011624,2,2,2004,21,10.5,49224.93008293481,12110.269387248998,37114.66069568581,4,1,4.064726267341678,30732.66190069473,11200.668659538907,5,0,47,Female,Married,No,Renting,1
4111.679765104242,1,6,2016,9,9.0,31545.813943529025,8611.21435575516,22934.599587773864,1,3,3.663340922694127,21842.148738753778,6347.5420299919715,3,1,36,Male,Married,No,Living with Family,1
2672.357553934081,4,2,2017,8,2.0,80016.42056169787,27947.25277769796,52069.16778399992,5,2,2.863122940854901,53660.54092654052,19479.50518086325,7,0,34,Female,Divorced,No,Renting,1
3242.883226738887,3,3,2009,15,5.0,193869.33139805173,25158.68822768096,168710.64317037078,1,0,7.705860084737889,127808.26635879154,51682.91349464747,2,1,36,Female,Married,No,Renting,1
3279.0610324547697,2,2,2010,15,7.5,32936.3793538923,9929.55110560788,23006.82824828442,4,3,3.317005875048161,19519.473044689053,8186.149332513769,4,2,45,Female,Married,No,Owned,1
4758.85228929155,4,5,2005,20,5.0,16750.744851593165,2898.717269302783,13852.027582290382,3,3,5.778674943217955,7484.2203858369,4511.180517016853,7,2,43,Male,Single,No,Renting,1
5656.254773750932,4,6,2000,25,6.2,190242.16655422206,62701.928993973175,127540.23756024888,1,1,3.034071991190381,65148.4617879709,21454.232102293645,7,1,54,Male,Married,No,Renting,1
5780.209247463558,4,1,2012,13,3.2,271576.7119811382,96399.37071791565,175177.34126322257,1,3,2.8172041991417913,156280.9972007583,28875.124401563487,6,1,43,Other,Single,No,Owned,0
4427.156620086478,2,9,2005,19,9.5,17146.64957039674,5532.944370922826,11613.705199473916,5,0,3.099009934115223,11856.250304455274,2601.1486866583855,2,0,40,Female,Divorced,No,Living with Family,1
4314.019325578682,2,2,2021,4,2.0,107151.97379513682,42359.1258562492,64792.847938887615,5,1,2.529607767609982,63288.43198990686,30016.827108028927,2,1,26,Male,Married,No,Renting,1
5275.492242726892,5,1,2016,9,1.8,96771.93310744721,22668.21544431329,74103.71766313392,1,3,4.269058292002607,64981.55449168534,25618.612898654963,2,1,29,Female,Married,No,Owned,1
2755.9781642758594,5,0,2025,0,0.0,36860.28583501538,14966.847648242174,21893.4381867732,1,1,2.4627955533004,22916.846397700745,8719.133252322106,7,2,18,Female,Married,No,Other,1
6439.160798124633,1,0,2024,0,0.0,31148.29990957999,8506.81353177421,22641.486377805777,5,3,3.6615707859630953,11376.7879009492,7480.318218487979,3,2,18,Female,Married,Yes,Renting,1
7158.077918521406,2,7,2002,23,11.5,195558.19071989608,57430.31685862464,138127.87386127145,4,2,3.405138634378403,78160.9926149321,47977.09151553239,1,0,64,Female,Married,No,Renting,1
4291.62904346794,2,8,2002,23,11.5,86637.98652971101,31123.904001579805,55514.0825281312,2,2,2.7836477880574813,37838.81491909652,24996.838666464446,4,1,51,Male,Married,No,Renting,1
4652.345760976831,2,1,2000,25,12.5,94294.83860944561,10121.924203479382,84172.91440596622,2,0,9.315900486296076,34634.88816011596,25123.7499407545,1,0,49,Male,Single,No,Renting,1
7274.968337267755,5,3,1984,41,8.2,58746.72376014062,21242.679522615494,37504.04423752513,1,2,2.7655044034156506,31292.0611941457,13199.100948295085,7,4,65,Male,Single,No,Renting,1
5015.422613515151,4,2,2004,20,5.0,43892.82025100538,15249.86072836603,28642.95952263935,5,2,2.8782440071312276,30293.95588314337,10233.307612712833,1,0,42,Female,Single,No,Living with Family,1
6202.3681689274445,3,8,1993,32,10.7,13834.107613857552,3097.9941041890993,10736.113509668452,3,2,4.465504822992113,8363.873662268565,1974.7919187392902,7,0,57,Male,Single,No,Owned,1
5231.541909298839,5,4,1988,37,7.4,68595.1749294936,9213.547085201877,59381.627844291725,3,3,7.44503439285247,32195.467724892944,15877.297452158105,1,0,62,Male,Divorced,No,Owned,1
7334.4610827204115,2,0,2024,0,0.0,276576.24911298644,37717.859170638956,238858.38994234748,2,3,7.332766365708372,83471.20771538754,51148.85057763957,2,1,18,Male,Single,No,Renting,1
